id1,regneighborhood,id2,id3,id4,timestamp,startps,textps1,laddernow,ladder1yrago,ladder1yr,ladder5yr,textps2,textps3,thinkbad,baddream,badagain,badbody,badaway,baddo,badshare,badhappy,badfuture,badvex,badhear,badscare,badjump,badsad,badtired,badeat,badimportant,badreact,badadvice,badtalk,badspoiled,badfrust,badspirit,baddry,badsat,badburn,hardjokes,cheat,troublesome,selfdiscipline,frustrated,threaten,takethings,endps,rsmps,date,dup,starthg,texthousing1,dwelling,dwellingoth,walls,wallsoth,roof,roofoth,floor,flooroth,sleepstreet4w,sleepstreet4wamt,sleepstreet4wamtunit,sleepstreetnow,watersource,watersourceoth,toilet,toiletoth,bathe,batheoth,ownhouse,payrent,rent,rentunit,rooms,ownbed,sleepdry,sleepsafe,moneysafe,foodsafe,bussafe,othersafe,threatlife4w,threatlife4wx,physattack4w,physattack4wx,fearattack,fearpeople,endhg,rsmhg,startdrugs,textdrug1,selfdrinkbeerwine,drinkbeerwinexamt,drinkbeerwinexamtunit,drinkbeerwinemuch,drinkbeerwine7ddys,selfdrinkgin,drinkginxamt,drinkginxamtunit,drinkginmuch,drinkgin7ddys,addboozeprob,addboozetoler,adboozecantstop,druggrass,druggrass7dx,druggrassxamt,druggrassevday,addgrassprob,addgrasstoler,adgrasscantstop,drugntgrss,drugntgrssspecify,drugntgrsspecifyoth,drugntgrss4wx,drugntgrss4wamt,drugntgrss4wamtunit,drugntgrssevday,addntgrssprob,addntgrsstoler,adntgrsscantstop,selfdrugsell,selfdrugsellspecify,selfdrugsellspecifyoth,enddrugs,rsmda
20352,Central Monrovia,0,0,pq0131,6/25/2011 16:15,CLICK TO BEGIN,,1,1,1,4,,,3-One one time,4-Never,4-Never,4-Never,4-Never,3-One one time,4-Never,4-Never,4-Never,4-Never,3-One one time,3-One one time,4-Never,4-Never,3-One one time,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,3-One one time,3-One one time,3-One one time,4-Never,3-One one time,CLICK TO CONTINUE,Click to resume later,25jun2011,0,Click to begin,,4-Abandoned Building,,2-Cement/Stone blocks,,7-Concrete/Cement,,1-Concrete/Stone,,Y,1,Day,N,4-Buy in bag,,7-River / Creek / Beach,,3-River / Beach / Outside,,N,3-Free,,,1,3-Mat,"2-No, small water/leaks",0-No,0-No,0-No,0-No,0-No,Y,14,Y,1,Y,Y,CLICK TO CONTINUE,Click to resume later,Click to begin ,,1-Yes,20,LD,3-Small,0,1-Yes,20,LD,3-Small,0,4-Never,4-Never,0-No,0-No,,,,,,,0-No,,,,,,,,,,0-No,,,CLICK TO CONTINUE,Resume later
20353,Central Monrovia,0,0,pz0124,6/23/2011 11:33,CLICK TO BEGIN,,8,9,10,10,,,3-One one time,4-Never,4-Never,4-Never,2-Sometimes,3-One one time,2-Sometimes,2-Sometimes,4-Never,4-Never,4-Never,4-Never,3-One one time,3-One one time,3-One one time,3-One one time,4-Never,4-Never,4-Never,4-Never,4-Never,2-Sometimes,4-Never,2-Sometimes,3-One one time,4-Never,2-Sometimes,4-Never,4-Never,1-Everytime,4-Never,4-Never,4-Never,CLICK TO CONTINUE,Click to resume later,23jun2011,0,Click to begin,,1-House/Hut/Room in a house,,2-Cement/Stone blocks,,1- Zinc/Metal,,1-Concrete/stone,,N,,,N,2-Community pump,,3-Common flush toilet,,2-Private bathroom,,Y,3-Free,,,6,1-Sponge mattress,1-Yes,1-Yes,0-No,1-Yes,1-Yes,1-Yes,N,,N,,N,N,CLICK TO CONTINUE,Click to resume later,Click to begin ,,1-Yes,10,LD,3-Small,2,0-No,,,,,4-Never,4-Never,0-No,0-No,,,,,,,0-No,,,,,,,,,,0-No,,,CLICK TO CONTINUE,Resume later
20354,Central Monrovia,0,0,pq0160,6/28/2011 10:31,CLICK TO BEGIN,,1,1,10,10,,,2-Sometimes,3-One one time,3-One one time,2-Sometimes,3-One one time,4-Never,3-One one time,3-One one time,4-Never,4-Never,4-Never,2-Sometimes,3-One one time,3-One one time,2-Sometimes,3-One one time,3-One one time,4-Never,4-Never,4-Never,3-One one time,3-One one time,4-Never,3-One one time,2-Sometimes,2-Sometimes,3-One one time,4-Never,3-One one time,2-Sometimes,4-Never,4-Never,4-Never,CLICK TO CONTINUE,Click to resume later,28jun2011,0,Click to begin,,2-Under a roof with no walls,,,,2-Tarpaulin/Plastic,,5-Bare ground,,N,,,N,4-Buy in bag,,8-Government toilet,,3-River / Beach / Outside,,N,3-Free,,,1,1-Sponge mattress,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,N,,N,,N,N,CLICK TO CONTINUE,Click to resume later,Click to begin ,,1-Yes,250,LD,2-Some,0,1-Yes,15,LD,2-Some,1,1-Everytime,3-One one time,0-No,0-No,,,,,,,0-No,,,,,,,,,,0-No,,,CLICK TO CONTINUE,Resume later
20355,Central Monrovia,0,0,pq0161,6/15/2011 13:04,CLICK TO BEGIN,,1,2,5,10,,,3-One one time,2-Sometimes,3-One one time,3-One one time,3-One one time,2-Sometimes,2-Sometimes,3-One one time,4-Never,4-Never,4-Never,4-Never,1-Everytime,2-Sometimes,1-Everytime,2-Sometimes,4-Never,4-Never,4-Never,4-Never,2-Sometimes,3-One one time,3-One one time,4-Never,3-One one time,3-One one time,3-One one time,2-Sometimes,2-Sometimes,1-Everytime,3-One one time,4-Never,4-Never,CLICK TO CONTINUE,Click to resume later,15jun2011,0,Click to begin,,4-Abandoned Building,,3-Mud and sticks,,2-Tarpaulin/Plastic,,1-Concrete/stone,,Y,10,Day,Y,3-Community well,,5-Common pit latrine,,3-River / Beach / Outside,,N,3-Free,,,0,3-Mat,"2-No, small water/leaks",0-No,0-No,0-No,0-No,0-No,Y,2,Y,2,Y,Y,CLICK TO CONTINUE,Click to resume later,Click to begin ,,1-Yes,60,LD,2-Some,3,1-Yes,15,LD,2-Some,4,3-One one time,3-One one time,1-Yes,1-Yes,7,20,1-Yes,1-Everytime,1-Yes,1-Yes,0-No,,,,,,,,,,0-No,,,CLICK TO CONTINUE,Resume later
20356,Central Monrovia,0,0,pz0162,6/14/2011 14:58,CLICK TO BEGIN,,1,3,6,10,,,4-Never,4-Never,4-Never,3-One one time,4-Never,3-One one time,2-Sometimes,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,2-Sometimes,2-Sometimes,4-Never,4-Never,3-One one time,CLICK TO CONTINUE,Click to resume later,14jun2011,0,Click to begin,,2-Under a roof with no walls,,,,2-Tarpaulin/Plastic,,5-Bare ground,,N,,,Y,2-Community pump,,8-Government toilet,,3-River / Beach / Outside,,N,3-Free,,,0,3-Mat,"2-No, small water/leaks",0-No,0-No,0-No,0-No,0-No,N,,N,,Y,N,CLICK TO CONTINUE,Click to resume later,Click to begin ,,0-No,,,,,0-No,,,,,,,,1-Yes,14,20,1-Yes,1-Everytime,1-Yes,0-No,0-No,,,,,,,,,,0-No,,,CLICK TO CONTINUE,Resume later
20357,Central Monrovia,0,0,pq0160,6/10/2011 10:41,CLICK TO BEGIN,,2,1,3,4,,,2-Sometimes,2-Sometimes,2-Sometimes,2-Sometimes,1-Everytime,2-Sometimes,2-Sometimes,2-Sometimes,4-Never,3-One one time,3-One one time,4-Never,2-Sometimes,3-One one time,2-Sometimes,2-Sometimes,3-One one time,4-Never,4-Never,2-Sometimes,2-Sometimes,2-Sometimes,2-Sometimes,2-Sometimes,2-Sometimes,2-Sometimes,4-Never,4-Never,4-Never,3-One one time,2-Sometimes,4-Never,4-Never,CLICK TO CONTINUE,Click to resume later,10jun2011,0,Click to begin,,1-House/Hut/Room in a house,,4-Dirt block,,1- Zinc/Metal,,1-Concrete/Stone,,N,,,N,4-Buy in bag,,8-Government toilet,,1-Community bathroom,,Y,3-Free,,,2,1-Sponge mattress,"3-No, big water",1-Yes,0-No,0-No,0-No,1-Yes,N,,N,,N,N,CLICK TO CONTINUE,Click to resume later,Click to begin ,,1-Yes,40,LD,2-Some,1,1-Yes,50,LD,2-Some,1,4-Never,4-Never,1-Yes,1-Yes,7,10,1-Yes,1-Everytime,0-No,1-Yes,0-No,,,,,,,,,,0-No,,,CLICK TO CONTINUE,Resume later
20358,Central Monrovia,0,0,pq0131,6/29/2011 12:21,CLICK TO BEGIN,,1,1,5,10,,,3-One one time,4-Never,2-Sometimes,4-Never,2-Sometimes,4-Never,4-Never,2-Sometimes,2-Sometimes,2-Sometimes,3-One one time,4-Never,2-Sometimes,4-Never,3-One one time,3-One one time,3-One one time,4-Never,2-Sometimes,3-One one time,3-One one time,3-One one time,3-One one time,3-One one time,2-Sometimes,3-One one time,3-One one time,2-Sometimes,3-One one time,3-One one time,3-One one time,3-One one time,4-Never,CLICK TO CONTINUE,Click to resume later,29jun2011,0,Click to begin,,3-Apartment,,1-Zinc/Metal,,1- Zinc/Metal,,1-Concrete/stone,,N,,,N,4-Buy in bag,,8-Government toilet,,2-Private bathroom,,N,1-Rent,250,LD,1,1-Sponge mattress,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,0-No,N,,N,,N,N,CLICK TO CONTINUE,Click to resume later,Click to begin ,,0-No,,,,,0-No,,,,,,,,0-No,,,,,,,0-No,,,,,,,,,,0-No,,,CLICK TO CONTINUE,Resume later
20359,Central Monrovia,0,0,pq0131,6/28/2011 12:37,CLICK TO BEGIN,,2,3,10,10,,,1-Everytime,1-Everytime,2-Sometimes,1-Everytime,2-Sometimes,2-Sometimes,4-Never,2-Sometimes,1-Everytime,4-Never,4-Never,4-Never,2-Sometimes,2-Sometimes,3-One one time,2-Sometimes,2-Sometimes,4-Never,4-Never,2-Sometimes,2-Sometimes,2-Sometimes,2-Sometimes,2-Sometimes,2-Sometimes,3-One one time,3-One one time,3-One one time,4-Never,1-Everytime,3-One one time,4-Never,4-Never,CLICK TO CONTINUE,Click to resume later,28jun2011,0,Click to begin,,1-House/Hut/Room in a house,,1-Zinc/Metal,,1- Zinc/Metal,,1-Concrete/Stone,,N,,,N,4-Buy in bag,,8-Government toilet,,1-Community bathroom,,N,3-Free,,,1,1-Sponge mattress,1-Yes,1-Yes,0-No,0-No,0-No,0-No,N,,N,,Y,Y,CLICK TO CONTINUE,Click to resume later,Click to begin ,,1-Yes,50,LD,3-Small,1,1-Yes,30,LD,3-Small,7,1-Everytime,1-Everytime,1-Yes,0-No,,,,,,,0-No,,,,,,,,,,0-No,,,CLICK TO CONTINUE,Resume later
20360,Central Monrovia,0,0,pq0160,6/14/2011 11:09,CLICK TO BEGIN,,9,3,10,6,,,2-Sometimes,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,3-One one time,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,2-Sometimes,4-Never,4-Never,3-One one time,4-Never,4-Never,3-One one time,4-Never,4-Never,4-Never,CLICK TO CONTINUE,Click to resume later,14jun2011,0,Click to begin,,1-House/Hut/Room in a house,,5-Straw/Thatch/Mats,,1- Zinc/Metal,,1-Concrete/stone,,N,,,N,4-Buy in bag,,8-Government toilet,,3-River / Beach / Outside,,N,1-Rent,300,LD,6,1-Sponge mattress,1-Yes,1-Yes,0-No,1-Yes,0-No,1-Yes,Y,2,Y,1,N,Y,CLICK TO CONTINUE,Click to resume later,Click to begin ,,0-No,,,,,0-No,,,,,,,,0-No,,,,,,,0-No,,,,,,,,,,0-No,,,CLICK TO CONTINUE,Resume later
20361,Central Monrovia,0,0,pq0132,6/28/2011 22:40,CLICK TO BEGIN,,3,2,5,8,,,2-Sometimes,3-One one time,2-Sometimes,3-One one time,2-Sometimes,2-Sometimes,2-Sometimes,3-One one time,4-Never,4-Never,4-Never,4-Never,4-Never,3-One one time,3-One one time,3-One one time,4-Never,4-Never,4-Never,3-One one time,3-One one time,4-Never,4-Never,3-One one time,3-One one time,3-One one time,4-Never,4-Never,4-Never,2-Sometimes,4-Never,4-Never,4-Never,CLICK TO CONTINUE,Click to resume later,28jun2011,0,Click to begin,,1-House/Hut/Room in a house,,2-Cement/Stone blocks,,1- Zinc/Metal,,1-Concrete/Stone,,N,,,N,3-Community well,,3-Common flush toilet,,2-Private bathroom,,Y,3-Free,,,6,1-Sponge mattress,1-Yes,1-Yes,1-Yes,1-Yes,0-No,1-Yes,N,,N,,N,N,CLICK TO CONTINUE,Click to resume later,Click to begin ,,0-No,,,,,1-Yes,50,LD,2-Some,2,2-Sometimes,2-Sometimes,1-Yes,1-Yes,7,30,1-Yes,1-Everytime,0-No,1-Yes,0-No,,,,,,,,,,0-No,,,CLICK TO CONTINUE,Resume later
20362,Central Monrovia,0,0,pq0160,6/14/2011 13:53,CLICK TO BEGIN,,1,1,10,10,,,3-One one time,4-Never,4-Never,2-Sometimes,3-One one time,4-Never,4-Never,3-One one time,4-Never,2-Sometimes,3-One one time,3-One one time,4-Never,3-One one time,4-Never,3-One one time,4-Never,4-Never,4-Never,4-Never,2-Sometimes,4-Never,4-Never,2-Sometimes,2-Sometimes,4-Never,3-One one time,4-Never,3-One one time,1-Everytime,4-Never,4-Never,4-Never,CLICK TO CONTINUE,Click to resume later,14jun2011,0,Click to begin,,1-House/Hut/Room in a house,,10-Wood planks/Shingles,,2-Tarpaulin/Plastic,,2-Red earth,,Y,2,Day,N,4-Buy in bag,,5-Common pit latrine,,3-River / Beach / Outside,,N,3-Free,,,1,1-Sponge mattress,"2-No, small water/leaks",1-Yes,0-No,0-No,0-No,0-No,N,,Y,1,N,N,CLICK TO CONTINUE,Click to resume later,Click to begin ,,0-No,,,,,0-No,,,,,,,,0-No,,,,,,,0-No,,,,,,,,,,0-No,,,CLICK TO CONTINUE,Resume later
20363,Central Monrovia,0,0,pz0122,6/21/2011 12:16,CLICK TO BEGIN,,1,1,1,1,,,2-Sometimes,2-Sometimes,2-Sometimes,3-One one time,3-One one time,2-Sometimes,2-Sometimes,2-Sometimes,2-Sometimes,2-Sometimes,3-One one time,3-One one time,3-One one time,2-Sometimes,2-Sometimes,3-One one time,3-One one time,3-One one time,2-Sometimes,3-One one time,3-One one time,3-One one time,3-One one time,3-One one time,3-One one time,3-One one time,2-Sometimes,2-Sometimes,3-One one time,3-One one time,3-One one time,3-One one time,3-One one time,CLICK TO CONTINUE,Click to resume later,21jun2011,0,Click to begin,,2-Under a roof with no walls,,,,1- Zinc/Metal,,1-Concrete/stone,,Y,30,Day,Y,4-Buy in bag,,8-Government toilet,,1-Community bathroom,,N,3-Free,,,0,3-Mat,"2-No, small water/leaks",0-No,0-No,0-No,0-No,0-No,Y,3,N,,N,N,CLICK TO CONTINUE,Click to resume later,Click to begin ,,1-Yes,5,LD,3-Small,2,0-No,,,,,1-Everytime,4-Never,1-Yes,0-No,,,,,,,0-No,,,,,,,,,,0-No,,,CLICK TO CONTINUE,Resume later
20364,Central Monrovia,0,0,pq0160,6/27/2011 11:13,CLICK TO BEGIN,,2,1,3,5,,,2-Sometimes,2-Sometimes,2-Sometimes,2-Sometimes,1-Everytime,3-One one time,3-One one time,3-One one time,2-Sometimes,3-One one time,2-Sometimes,1-Everytime,3-One one time,3-One one time,3-One one time,2-Sometimes,2-Sometimes,3-One one time,4-Never,3-One one time,3-One one time,2-Sometimes,4-Never,2-Sometimes,2-Sometimes,3-One one time,3-One one time,4-Never,3-One one time,2-Sometimes,4-Never,4-Never,2-Sometimes,CLICK TO CONTINUE,Click to resume later,27jun2011,0,Click to begin,,7-Market House/business place,,,,,,,,Y,14,Day,N,1-Piped water,,8-Government toilet,,3-River / Beach / Outside,,N,2-Services,,,1,6-Other poor materials,"2-No, small water/leaks",0-No,0-No,97-Don't know,0-No,0-No,N,,N,,N,N,CLICK TO CONTINUE,Click to resume later,Click to begin ,,1-Yes,330,LD,2-Some,1,1-Yes,40,LD,3-Small,1,4-Never,4-Never,1-Yes,1-Yes,6,10,0-No,4-Never,0-No,1-Yes,0-No,,,,,,,,,,0-No,,,CLICK TO CONTINUE,Resume later
20365,Central Monrovia,0,0,pz0124,6/24/2011 12:47,CLICK TO BEGIN,,1,1,2,5,,,4-Never,3-One one time,4-Never,3-One one time,4-Never,4-Never,1-Everytime,3-One one time,1-Everytime,4-Never,4-Never,3-One one time,1-Everytime,3-One one time,3-One one time,3-One one time,4-Never,4-Never,1-Everytime,4-Never,3-One one time,3-One one time,4-Never,3-One one time,3-One one time,3-One one time,1-Everytime,4-Never,4-Never,3-One one time,3-One one time,4-Never,4-Never,CLICK TO CONTINUE,Click to resume later,24jun2011,0,Click to begin,,1-House/Hut/Room in a house,,2-Cement/Stone blocks,,1- Zinc/Metal,,1-Concrete/stone,,N,,,N,2-Community pump,,8-Government toilet,,2-Private bathroom,,Y,3-Free,,,7,3-Mat,1-Yes,1-Yes,0-No,1-Yes,1-Yes,0-No,N,,N,,N,N,CLICK TO CONTINUE,Click to resume later,Click to begin ,,0-No,,,,,0-No,,,,,,,,1-Yes,0,,,,,,0-No,,,,,,,,,,0-No,,,CLICK TO CONTINUE,Resume later
20366,Central Monrovia,0,0,pq0160,6/25/2011 15:54,CLICK TO BEGIN,,3,2,4,6,,,4-Never,2-Sometimes,4-Never,2-Sometimes,2-Sometimes,3-One one time,1-Everytime,2-Sometimes,4-Never,4-Never,4-Never,2-Sometimes,4-Never,2-Sometimes,4-Never,2-Sometimes,4-Never,4-Never,4-Never,4-Never,2-Sometimes,3-One one time,4-Never,1-Everytime,2-Sometimes,4-Never,4-Never,4-Never,4-Never,2-Sometimes,4-Never,4-Never,4-Never,CLICK TO CONTINUE,Click to resume later,25jun2011,0,Click to begin,,96-Other,Mat house,96-Other,Mats ,2-Tarpaulin/Plastic,,1-Concrete/Stone,,N,,,N,4-Buy in bag,,8-Government toilet,,96-Other,Plastic and mats around,N,1-Rent,350,LD,2,1-Sponge mattress,"2-No, small water/leaks",1-Yes,0-No,0-No,0-No,0-No,N,,N,,N,N,CLICK TO CONTINUE,Click to resume later,Click to begin ,,1-Yes,20,LD,2-Some,1,1-Yes,20,LD,2-Some,0,4-Never,2-Sometimes,0-No,1-Yes,7,20,1-Yes,4-Never,1-Yes,0-No,0-No,,,,,,,,,,0-No,,,CLICK TO CONTINUE,Resume later
20367,Central Monrovia,0,0,pq0127,6/15/2011 13:34,CLICK TO BEGIN,,2,4,8,10,,,1-Everytime,2-Sometimes,3-One one time,2-Sometimes,1-Everytime,3-One one time,2-Sometimes,4-Never,4-Never,2-Sometimes,4-Never,3-One one time,2-Sometimes,2-Sometimes,3-One one time,2-Sometimes,2-Sometimes,3-One one time,2-Sometimes,1-Everytime,1-Everytime,2-Sometimes,4-Never,3-One one time,3-One one time,2-Sometimes,2-Sometimes,2-Sometimes,3-One one time,2-Sometimes,3-One one time,3-One one time,2-Sometimes,CLICK TO CONTINUE,Click to resume later,15jun2011,0,Click to begin,,7-Market House/business place,,,,,,,,N,,,N,4-Buy in bag,,8-Government toilet,,1-Community bathroom,,N,3-Free,,,1,3-Mat,1-Yes,1-Yes,0-No,1-Yes,0-No,0-No,Y,1,Y,1,N,N,CLICK TO CONTINUE,Click to resume later,Click to begin ,,1-Yes,200,LD,3-Small,1,0-No,,,,,2-Sometimes,3-One one time,0-No,0-No,,,,,,,0-No,,,,,,,,,,0-No,,,CLICK TO CONTINUE,Resume later
20368,Central Monrovia,0,0,pq0127,6/9/2011 14:57,CLICK TO BEGIN,,6,5,8,10,,,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,2-Sometimes,3-One one time,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,2-Sometimes,2-Sometimes,4-Never,2-Sometimes,4-Never,4-Never,4-Never,CLICK TO CONTINUE,Click to resume later,09jun2011,0,Click to begin,,1-House/Hut/Room in a house,,2-Cement/Stone blocks,,1- Zinc/Metal,,2-Red earth,,N,,,N,2-Community pump,,8-Government toilet,,1-Community bathroom,,N,1-Rent,500,LD,1,1-Sponge mattress,"2-No, small water/leaks",1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,Y,2,N,,N,N,CLICK TO CONTINUE,Click to resume later,Click to begin ,,0-No,,,,,0-No,,,,,,,,0-No,,,,,,,0-No,,,,,,,,,,0-No,,,CLICK TO CONTINUE,Resume later
20369,Central Monrovia,0,0,pz0163,6/10/2011 12:17,CLICK TO BEGIN,,7,6,8,10,,,4-Never,4-Never,4-Never,2-Sometimes,4-Never,2-Sometimes,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,2-Sometimes,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,3-One one time,4-Never,2-Sometimes,4-Never,4-Never,4-Never,CLICK TO CONTINUE,Click to resume later,10jun2011,0,Click to begin,,1-House/Hut/Room in a house,,1-Zinc/Metal,,1- Zinc/Metal,,1-Concrete/stone,,N,,,N,2-Community pump,,8-Government toilet,,96-Other,Goverment baht.,N,1-Rent,250,LD,7,1-Sponge mattress,"2-No, small water/leaks",0-No,0-No,1-Yes,0-No,1-Yes,N,,N,,N,N,CLICK TO CONTINUE,Click to resume later,Click to begin ,,0-No,,,,,0-No,,,,,,,,0-No,,,,,,,1-Yes,3-Italian/Tie White;5-Rolling Tide;6-Brown brown;7-Dugee,,8,2000,LD,0-No,1-Everytime,0-No,1-Everytime,0-No,,,CLICK TO CONTINUE,Resume later
20370,Central Monrovia,0,0,ipaq4,6/13/2011 11:10,CLICK TO BEGIN,,1,10,10,9,,,2-Sometimes,3-One one time,4-Never,4-Never,4-Never,4-Never,4-Never,3-One one time,4-Never,3-One one time,4-Never,4-Never,3-One one time,3-One one time,2-Sometimes,3-One one time,4-Never,4-Never,2-Sometimes,3-One one time,2-Sometimes,4-Never,4-Never,4-Never,3-One one time,4-Never,2-Sometimes,4-Never,3-One one time,3-One one time,4-Never,4-Never,2-Sometimes,CLICK TO CONTINUE,Click to resume later,13jun2011,0,Click to begin,,6-Outside,,,,,,,,Y,4,Week,Y,4-Buy in bag,,8-Government toilet,,3-River / Beach / Outside,,N,3-Free,,,0,6-Other poor materials,1-Yes,1-Yes,0-No,0-No,0-No,0-No,Y,2,N,,Y,Y,CLICK TO CONTINUE,Click to resume later,Click to begin ,,1-Yes,120,LD,3-Small,0,1-Yes,10,LD,3-Small,1,4-Never,4-Never,0-No,0-No,,,,,,,0-No,,,,,,,,,,0-No,,,CLICK TO CONTINUE,Resume later
20371,Central Monrovia,0,0,ipaq4,6/8/2011 12:23,CLICK TO BEGIN,,7,4,9,10,,,2-Sometimes,2-Sometimes,4-Never,3-One one time,3-One one time,3-One one time,4-Never,3-One one time,4-Never,3-One one time,4-Never,4-Never,4-Never,3-One one time,3-One one time,3-One one time,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,3-One one time,3-One one time,3-One one time,4-Never,4-Never,4-Never,1-Everytime,4-Never,4-Never,4-Never,CLICK TO CONTINUE,Click to resume later,08jun2011,0,Click to begin,,6-Outside,,,,,,,,Y,4,Week,Y,4-Buy in bag,,8-Government toilet,,3-River / Beach / Outside,,N,3-Free,,,0,6-Other poor materials,"3-No, big water",1-Yes,0-No,0-No,0-No,0-No,Y,10,Y,5,Y,Y,CLICK TO CONTINUE,Click to resume later,Click to begin ,,1-Yes,60,LD,3-Small,0,1-Yes,30,LD,2-Some,2,3-One one time,4-Never,0-No,1-Yes,4,20,0-No,1-Everytime,0-No,0-No,0-No,,,,,,,,,,0-No,,,CLICK TO CONTINUE,Resume later
20372,Central Monrovia,0,0,V2TP,6/9/2011 13:42,CLICK TO BEGIN,,6,4,6,8,,,3-One one time,3-One one time,4-Never,4-Never,3-One one time,4-Never,3-One one time,3-One one time,4-Never,3-One one time,4-Never,4-Never,4-Never,3-One one time,3-One one time,3-One one time,4-Never,4-Never,3-One one time,3-One one time,3-One one time,3-One one time,4-Never,3-One one time,3-One one time,3-One one time,3-One one time,3-One one time,4-Never,2-Sometimes,4-Never,4-Never,4-Never,CLICK TO CONTINUE,Click to resume later,09jun2011,0,Click to begin,,1-House/Hut/Room in a house,,2-Cement/Stone blocks,,1- Zinc/Metal,,1-Concrete/stone,,N,,,N,4-Buy in bag,,8-Government toilet,,1-Community bathroom,,Y,3-Free,,,8,1-Sponge mattress,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,0-No,N,,Y,1,N,N,CLICK TO CONTINUE,Click to resume later,Click to begin ,,1-Yes,25,LD,3-Small,1,0-No,,,,,4-Never,4-Never,0-No,0-No,,,,,,,0-No,,,,,,,,,,0-No,,,CLICK TO CONTINUE,Resume later
20373,Central Monrovia,0,0,pq0131,6/30/2011 13:32,CLICK TO BEGIN,,1,1,2,3,,,3-One one time,4-Never,4-Never,4-Never,4-Never,3-One one time,3-One one time,3-One one time,3-One one time,3-One one time,4-Never,4-Never,2-Sometimes,2-Sometimes,3-One one time,3-One one time,4-Never,4-Never,2-Sometimes,4-Never,4-Never,3-One one time,3-One one time,2-Sometimes,3-One one time,3-One one time,3-One one time,3-One one time,3-One one time,3-One one time,3-One one time,3-One one time,3-One one time,CLICK TO CONTINUE,Click to resume later,30jun2011,0,Click to begin,,2-Under a roof with no walls,,,,1- Zinc/Metal,,1-Concrete/Stone,,Y,30,Day,Y,4-Buy in bag,,8-Government toilet,,3-River / Beach / Outside,,N,3-Free,,,6,6-Other poor materials,"2-No, small water/leaks",0-No,0-No,0-No,0-No,0-No,Y,4,N,,N,N,CLICK TO CONTINUE,Click to resume later,Click to begin ,,1-Yes,220,LD,2-Some,0,1-Yes,40,LD,2-Some,3,4-Never,2-Sometimes,1-Yes,1-Yes,21,30,1-Yes,4-Never,0-No,1-Yes,1-Yes,3-Italian/Tie White,,90,13500,LD,1-Yes,4-Never,0-No,1-Everytime,0-No,,,CLICK TO CONTINUE,Resume later
20374,Central Monrovia,0,0,pz0162,6/17/2011 14:57,CLICK TO BEGIN,,4,3,6,7,,,2-Sometimes,4-Never,4-Never,4-Never,1-Everytime,3-One one time,3-One one time,3-One one time,2-Sometimes,4-Never,4-Never,4-Never,3-One one time,3-One one time,3-One one time,4-Never,4-Never,4-Never,3-One one time,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,1-Everytime,4-Never,4-Never,4-Never,CLICK TO CONTINUE,Click to resume later,17jun2011,0,Click to begin,,7-Market House/business place,,,,,,,,Y,7,Day,Y,4-Buy in bag,,8-Government toilet,,3-River / Beach / Outside,,N,3-Free,,,0,7-Floor/ground,"3-No, big water",0-No,0-No,0-No,0-No,1-Yes,Y,3,Y,2,N,N,CLICK TO CONTINUE,Click to resume later,Click to begin ,,0-No,,,,,1-Yes,30,LD,3-Small,2,4-Never,4-Never,1-Yes,1-Yes,2,5,0-No,4-Never,0-No,1-Yes,0-No,,,,,,,,,,0-No,,,CLICK TO CONTINUE,Resume later
